withdrawal_zone,withdrawal_lat,withdrawal_lon
27.3_76.5,27.302351,76.51363599999999
27.3_76.6,27.3220615,76.60000174999999
27.3_76.7,27.298992333333334,76.717134
27.3_76.8,27.28653,76.796804
27.3_76.9,27.29871316666667,76.910644
27.3_77.0,27.2860748,77.0113968
27.3_77.1,27.29125525,77.102127
27.3_77.2,27.298335333333334,77.20579733333334
27.3_77.3,27.294023,77.2897682
27.3_77.4,27.3162284,77.3988604
27.3_77.5,27.27696,77.500381
27.3_77.6,27.3023455,77.62480099999999
27.3_77.7,27.314934,77.69904225
27.3_77.8,27.299158,77.829534
27.3_77.9,27.307534500000003,77.902791
27.3_78.0,27.2766335,77.99519649999999
27.3_78.1,27.319331,78.113173
27.3_78.2,27.253971,78.193359
27.3_78.3,27.2851175,78.323892
27.3_78.4,27.289005,78.44617199999999
27.3_78.5,27.325943,78.488151
27.3_78.6,27.250675,78.611306
27.3_78.7,27.2839185,78.7136405
27.3_78.8,27.336993,78.838275
27.3_78.9,27.292375,78.90437399999999
27.3_79.0,27.27527,78.970083
27.3_79.1,27.277948,79.09638
27.3_79.3,27.269162,79.337149
27.3_79.6,27.318826,79.617917
27.3_79.8,27.314273,79.774258
27.4_74.4,27.4402,74.401659
27.4_74.5,27.430709999999998,74.4899325
27.4_74.7,27.377418,74.742588
27.4_74.9,27.388591,74.933144
27.4_75.0,27.400621,74.997815
27.4_75.1,27.423443,75.106752
27.4_75.2,27.390055750000002,75.207407
27.4_75.3,27.408941,75.335037
27.4_75.4,27.375323,75.43775500000001
27.4_75.5,27.385351999999997,75.52971566666666
27.4_75.6,27.435119333333333,75.59753733333334
27.4_75.7,27.406610999999998,75.69179940000001
27.4_75.8,27.414658333333335,75.83837866666666
27.4_75.9,27.37817533333333,75.88422333333334
27.4_76.0,27.42311057142857,76.00556414285714
27.4_76.1,27.42853666666667,76.108944
27.4_76.2,27.427798,76.150499
27.4_76.3,27.41160525,76.300876
27.4_76.4,27.41805475,76.4121115
27.4_76.5,27.417902400000003,76.48697200000001
27.4_76.6,27.420678499999998,76.57591233333333
27.4_76.7,27.395211625,76.710940625
27.4_76.8,27.382946,76.783623
27.4_76.9,27.411476125,76.900641875
27.4_77.0,27.410039714285716,77.00364628571428
27.4_77.1,27.39805775,77.122726
27.4_77.2,27.40166214285714,77.20727757142858
27.4_77.3,27.408120000000004,77.3138682
27.4_77.4,27.418494666666664,77.421386
27.4_77.5,27.407445636363637,77.50123027272728
27.4_77.6,27.408538800000002,77.594545
27.4_77.7,27.3910535,77.710467875
27.4_77.8,27.39716866666667,77.77961183333333
27.4_77.9,27.420861666666667,77.92440466666666
27.4_78.0,27.408761199999997,78.0312788
27.4_78.1,27.400039000000003,78.113838
27.4_78.2,27.39809166666667,78.19811366666666
27.4_78.3,27.40100375,78.28848775
27.4_78.4,27.40468275,78.41793275
27.4_78.5,27.395905166666665,78.5093095
27.4_78.6,27.418809333333332,78.59361966666667
27.4_78.7,27.390858,78.7200555
27.4_78.9,27.414559,78.882961
27.4_79.0,27.422093,78.984419
27.4_79.2,27.360326,79.187147
27.4_79.3,27.447606,79.268462
27.4_79.4,27.394908,79.398937
27.4_79.5,27.40162,79.538131
27.4_79.7,27.406157,79.653872
27.4_79.8,27.403032,79.798688
27.4_79.9,27.377416,79.879677
27.4_80.3,27.405395,80.301845
27.5_74.4,27.465577500000002,74.441127
27.5_74.5,27.470139500000002,74.529897
27.5_74.6,27.494615,74.59069000000001
27.5_75.1,27.514294333333336,75.10729300000001
27.5_75.2,27.510184199999998,75.1804592
27.5_75.3,27.492155666666665,75.30956099999999
27.5_75.4,27.524077,75.401346
27.5_75.5,27.508422666666664,75.491578
27.5_75.6,27.549743,75.568921
27.5_75.7,27.508461,75.68940766666667
27.5_75.8,27.52214,75.835133
27.5_75.9,27.505458,75.941122
27.5_76.0,27.4867235,75.992193
27.5_76.1,27.499352000000002,76.103236
27.5_76.2,27.497354166666668,76.19030366666667
27.5_76.3,27.483686,76.28440925
27.5_76.4,27.521165125,76.379340625
27.5_76.5,27.507797900000003,76.4959206
27.5_76.6,27.503863777777777,76.609043
27.5_76.7,27.4932195,76.67932775
27.5_76.8,27.496371625,76.815472125
27.5_76.9,27.505814,76.93349475
27.5_77.0,27.505705625,76.989876375
27.5_77.1,27.49039942857143,77.09467942857142
27.5_77.2,27.51327,77.21964225
27.5_77.3,27.520552166666665,77.30875533333334
27.5_77.4,27.49720914285714,77.394317
27.5_77.5,27.519845857142858,77.50948985714285
27.5_77.6,27.499667249999998,77.61589325
27.5_77.7,27.484542,77.71972416666667
27.5_77.8,27.507156444444448,77.79755722222222
27.5_77.9,27.497102428571427,77.88866828571429
27.5_78.0,27.473362,77.9833285
27.5_78.1,27.505889500000002,78.10089359999999
27.5_78.2,27.4865742,78.1974022
27.5_78.3,27.516086666666666,78.30677633333333
27.5_78.4,27.49919225,78.37735475
27.5_78.5,27.515268000000003,78.488348
27.5_78.6,27.465502666666666,78.57416033333334
27.5_78.7,27.497394,78.71016275
27.5_78.8,27.519121333333334,78.80357433333333
27.5_78.9,27.534283,78.88015
27.5_79.0,27.476048,78.98269
27.5_79.1,27.49834875,79.110388
27.5_79.3,27.505314249999998,79.31816225
27.5_79.6,27.490698,79.55722
27.5_79.7,27.499848,79.652359
27.5_79.8,27.450213,79.81256
27.5_80.0,27.481126,80.032593
27.6_74.1,27.598219,74.112835
27.6_74.3,27.597294,74.258024
27.6_74.4,27.615201,74.413984
27.6_74.5,27.601117,74.452342
27.6_74.6,27.618235,74.589473
27.6_74.8,27.612603,74.808289
27.6_74.9,27.621547,74.9029875
27.6_75.0,27.624213,75.027599
27.6_75.1,27.644039,75.086133
27.6_75.2,27.588072,75.21991425
27.6_75.5,27.643148,75.456365
27.6_75.6,27.616072,75.6046495
27.6_75.7,27.63127233333333,75.69403033333333
27.6_75.8,27.598104499999998,75.80452149999999
27.6_75.9,27.603722,75.90837433333333
27.6_76.0,27.575883,76.043627
27.6_76.1,27.607001166666667,76.11842583333333
27.6_76.2,27.5932325,76.20129374999999
27.6_76.3,27.59861622222222,76.29295488888889
27.6_76.4,27.602292333333335,76.40479966666666
27.6_76.5,27.599298285714287,76.50549171428572
27.6_76.6,27.595763375,76.59276375
27.6_76.7,27.601510615384615,76.71042115384616
27.6_76.8,27.5895775,76.794282625
27.6_76.9,27.5964094,76.89161
27.6_77.0,27.599317888888887,77.00553611111111
27.6_77.1,27.598923,77.093104625
27.6_77.2,27.591666583333335,77.20345266666666
27.6_77.3,27.59061125,77.306715
27.6_77.4,27.6006888,77.3907446
27.6_77.5,27.606478125000002,77.49093625
27.6_77.6,27.600728363636367,77.60171363636363
27.6_77.7,27.596723571428573,77.68428342857143
27.6_77.8,27.6195335,77.80794083333333
27.6_77.9,27.5906116,77.89616140000001
27.6_78.0,27.619822166666665,78.00694516666667
27.6_78.1,27.6038496,78.133712
27.6_78.2,27.584750200000002,78.2118236
27.6_78.3,27.575915,78.273356
27.6_78.4,27.617391199999997,78.4017
27.6_78.5,27.644852,78.50808
27.6_78.6,27.620982,78.61093
27.6_78.7,27.569357666666665,78.71011433333332
27.6_78.8,27.61516925,78.78632625
27.6_79.0,27.5822615,78.9879295
27.6_79.1,27.63213,79.050071
27.6_79.2,27.570313,79.181362
27.6_79.3,27.59553,79.324635
27.6_79.7,27.552255,79.693278
27.6_79.9,27.6028,79.9037115
27.7_73.9,27.660166,73.925764
27.7_74.2,27.731744,74.22767
27.7_74.3,27.721359,74.34487
27.7_74.7,27.663665,74.748173
27.7_74.8,27.683548,74.840828
27.7_74.9,27.681914499999998,74.909029
27.7_75.0,27.719784,74.985718
27.7_75.1,27.692115,75.0990415
27.7_75.2,27.7279485,75.210841
27.7_75.4,27.706545333333334,75.42746333333334
27.7_75.5,27.6898136,75.506103
27.7_75.6,27.673149666666664,75.58348566666668
27.7_75.7,27.695440666666666,75.7205355
27.7_75.8,27.697495,75.781813
27.7_75.9,27.70794175,75.9235845
27.7_76.0,27.70090077777778,76.00106533333333
27.7_76.1,27.690898,76.11415933333335
27.7_76.2,27.680816857142855,76.20974471428572
27.7_76.3,27.6908612,76.3079487
27.7_76.4,27.69674075,76.4158835
27.7_76.5,27.703866,76.50158381818181
27.7_76.6,27.702137733333334,76.60656933333333
27.7_76.7,27.713461000000002,76.7051212
27.7_76.8,27.69410285714286,76.79681057142857
27.7_76.9,27.69813475,76.894394375
27.7_77.0,27.714037,76.99573216666667
27.7_77.1,27.704998894736843,77.1043347368421
27.7_77.2,27.694892736842103,77.2059377368421
27.7_77.3,27.71180877777778,77.29361444444444
27.7_77.4,27.691952166666667,77.40543041666666
27.7_77.5,27.70315682352941,77.49367964705883
27.7_77.6,27.708803666666668,77.6022145
27.7_77.7,27.694036999999998,77.69789033333333
27.7_77.8,27.703659083333335,77.81192358333334
27.7_77.9,27.711368333333333,77.89576244444444
27.7_78.0,27.7065334,78.0233384
27.7_78.1,27.712664750000002,78.0968635
27.7_78.2,27.6924048,78.17498520000001
27.7_78.3,27.716902750000003,78.277485
27.7_78.4,27.683336,78.40899425
27.7_78.5,27.684931333333335,78.53715133333333
27.7_78.6,27.708133,78.642118
27.7_78.7,27.698727,78.70566866666667
27.7_78.8,27.7122185,78.785844
27.7_78.9,27.670531,78.874554
27.7_79.0,27.719663,78.969684
27.7_79.3,27.7256335,79.30306049999999
27.7_79.6,27.714282,79.581233
27.7_79.7,27.741135,79.661459
27.7_79.8,27.68649,79.796716
27.8_74.0,27.805069,74.043053
27.8_74.3,27.787546,74.3114845
27.8_74.4,27.7617945,74.40843699999999
27.8_74.5,27.790193,74.46581
27.8_74.6,27.762704,74.604533
27.8_74.8,27.803332,74.846667
27.8_74.9,27.7845695,74.921055
27.8_75.1,27.81393575,75.08546175
27.8_75.2,27.800931000000002,75.19706633333334
27.8_75.4,27.80952625,75.40504525
27.8_75.5,27.812106999999997,75.53027666666667
27.8_75.6,27.7705795,75.58255299999999
27.8_75.7,27.787035,75.749749
27.8_75.8,27.813667,75.808964875
27.8_75.9,27.761281,75.89854725000001
27.8_76.0,27.826965666666666,75.99667733333334
27.8_76.1,27.800008,76.10723242857144
27.8_76.2,27.78162811111111,76.20138633333333
27.8_76.3,27.800853,76.30507061538461
27.8_76.4,27.806978636363635,76.38922181818181
27.8_76.5,27.808113727272726,76.50274622727272
27.8_76.6,27.792288647058825,76.60795388235294
27.8_76.7,27.784601416666664,76.694954
27.8_76.8,27.8097136,76.793975
27.8_76.9,27.81558604545455,76.89440927272727
27.8_77.0,27.79648908,77.01550964
27.8_77.1,27.79892141935484,77.10246103225806
27.8_77.2,27.79528977777778,77.20143085185185
27.8_77.3,27.8049559,77.2992239
27.8_77.4,27.79531725,77.40366974999999
27.8_77.5,27.7892664375,77.50240475
27.8_77.6,27.80683107692308,77.59762111538461
27.8_77.7,27.803495199999997,77.7039949
27.8_77.8,27.811442399999997,77.80015526666666
27.8_77.9,27.781754333333335,77.87982266666667
27.8_78.0,27.804739285714284,77.98091457142857
27.8_78.1,27.8210336,78.0876518
27.8_78.2,27.798671999999996,78.20547344444444
27.8_78.3,27.822432142857142,78.29858728571428
27.8_78.4,27.807181666666665,78.38871366666666
27.8_78.5,27.77998,78.511265
27.8_78.6,27.8235555,78.60094125
27.8_78.7,27.814546,78.688907
27.8_78.8,27.797697333333332,78.81112366666666
27.8_78.9,27.752425000000002,78.8745645
27.8_79.0,27.818711,79.0383585
27.8_79.1,27.802729999999997,79.06935266666666
27.8_79.4,27.79694,79.4300695
27.8_79.5,27.760298,79.509384
27.8_79.7,27.805041,79.713876
27.8_80.2,27.828833,80.221492
27.9_74.3,27.892130666666663,74.30068366666667
27.9_74.4,27.9122045,74.378217
27.9_74.5,27.890431,74.5001635
27.9_74.7,27.89808,74.724111
27.9_74.8,27.859785,74.809123
27.9_75.0,27.915826999999997,74.99241333333333
27.9_75.1,27.913483666666668,75.06574266666667
27.9_75.2,27.928610499999998,75.18504949999999
27.9_75.3,27.908321,75.291411
27.9_75.4,27.894983666666665,75.40315166666666
27.9_75.6,27.933368,75.6031565
27.9_75.7,27.8887155,75.684416
27.9_75.8,27.912728666666666,75.79601522222222
27.9_75.9,27.90648809090909,75.9085420909091
27.9_76.0,27.89832666666667,75.98415188888889
27.9_76.1,27.904848285714284,76.10746385714286
27.9_76.2,27.89578858333333,76.2190005
27.9_76.3,27.8937958,76.3015954
27.9_76.4,27.917435214285714,76.41793535714285
27.9_76.5,27.899975684210528,76.51040363157894
27.9_76.6,27.901404260869565,76.60484113043478
27.9_76.7,27.91353176470588,76.69853494117648
27.9_76.8,27.915071360000002,76.8088424
27.9_76.9,27.912044923076923,76.89574184615384
27.9_77.0,27.910462,76.99875625
27.9_77.1,27.905630153846154,77.1023258846154
27.9_77.2,27.91287155172414,77.19828279310344
27.9_77.3,27.902177,77.31146766666667
27.9_77.4,27.908601222222224,77.39128703703703
27.9_77.5,27.90345009090909,77.50086990909091
27.9_77.6,27.898887684210525,77.59588989473684
27.9_77.7,27.913804642857144,77.69166796428571
27.9_77.8,27.900194900000002,77.79750609999999
27.9_77.9,27.9016385,77.90267027777777
27.9_78.0,27.900910999999997,77.99447408333333
27.9_78.1,27.9195685,78.0703195
27.9_78.2,27.882194833333333,78.1956405
27.9_78.3,27.900835615384615,78.29984269230769
27.9_78.4,27.906230125,78.404709375
27.9_78.5,27.920697,78.4876142
27.9_78.6,27.907514,78.621485
27.9_78.7,27.905418333333333,78.667466
27.9_78.9,27.921232,78.8962095
27.9_79.0,27.9127645,78.992009
27.9_79.2,27.924817,79.1706665
27.9_79.3,27.903442499999997,79.310626
27.9_79.4,27.882506499999998,79.40302249999999
27.9_79.5,27.914092666666665,79.51419633333335
27.9_79.6,27.852218,79.62353
27.9_79.8,27.866947,79.811369
27.9_80.1,27.862198,80.085136
28.0_74.2,28.030235,74.24289
28.0_74.3,28.003471,74.278468
28.0_74.4,27.990013,74.40018
28.0_74.5,28.002813,74.506264
28.0_74.7,28.011096,74.702917
28.0_74.8,28.010056,74.7864205
28.0_74.9,28.0184905,74.904185
28.0_75.0,28.038768,74.990908
28.0_75.1,28.014571333333333,75.107308
28.0_75.2,28.006709,75.240492
28.0_75.3,27.98926933333333,75.299751
28.0_75.5,28.000877,75.510969
28.0_75.6,28.007975333333334,75.577004
28.0_75.7,28.005532666666667,75.71652433333334
28.0_75.8,27.992912999999998,75.7817228
28.0_75.9,27.98808275,75.90308675
28.0_76.0,28.00462333333333,76.0041595
28.0_76.1,27.99605285714286,76.09091757142856
28.0_76.2,28.006995999999997,76.1909952
28.0_76.3,27.989662071428572,76.296984
28.0_76.4,28.0002354,76.40212392
28.0_76.5,27.98811107142857,76.50362425
28.0_76.6,28.009723,76.5973615862069
28.0_76.7,28.00764666666667,76.702902375
28.0_76.8,28.006934615384615,76.79211973076923
28.0_76.9,28.00458920754717,76.89762820754717
28.0_77.0,28.000185434782612,77.00218041304348
28.0_77.1,28.01003434,77.10468288
28.0_77.2,27.999787930232557,77.20366327906977
28.0_77.3,28.009499999999996,77.30557716666667
28.0_77.4,28.009504916666668,77.40136429166667
28.0_77.5,28.000168903225806,77.50753216129033
28.0_77.6,28.000408280000002,77.60061596
28.0_77.7,27.99667088888889,77.69409514814815
28.0_77.8,28.00065777272727,77.79914563636363
28.0_77.9,27.992909578947366,77.89843357894738
28.0_78.0,28.006632052631577,78.00620363157894
28.0_78.1,27.996708,78.1072585
28.0_78.2,27.984480875,78.203756625
28.0_78.3,27.994690714285714,78.29250642857143
28.0_78.4,27.985162375,78.401573875
28.0_78.5,28.0210845,78.49530975
28.0_78.6,27.994929428571428,78.60259914285714
28.0_78.7,28.033551,78.661007
28.0_78.9,28.013226500000002,78.8850995
28.0_79.0,27.98324,79.03590266666667
28.0_79.1,28.018750500000003,79.13387449999999
28.0_79.2,27.976276,79.175171
28.0_79.3,28.041362,79.3330315
28.0_79.4,28.047601,79.40562
28.0_79.5,28.002338666666663,79.47609066666666
28.0_79.6,28.016855,79.626794
28.0_79.7,28.011635,79.670824
28.1_73.9,28.106964,73.869374
28.1_74.1,28.136303,74.134986
28.1_74.5,28.058901,74.49548250000001
28.1_74.6,28.131323,74.59091599999999
28.1_74.7,28.070507,74.735831
28.1_74.9,28.123545,74.866321
28.1_75.0,28.10145233333333,75.02012833333333
28.1_75.1,28.083961,75.114336
28.1_75.2,28.1117405,75.21413050000001
28.1_75.3,28.064557,75.28139
28.1_75.4,28.08724266666667,75.38539233333334
28.1_75.5,28.102923333333333,75.50265883333334
28.1_75.6,28.099247333333334,75.62861533333334
28.1_75.7,28.098742333333334,75.70632266666667
28.1_75.8,28.101694000000002,75.787029
28.1_75.9,28.092231583333334,75.90605841666667
28.1_76.0,28.112865,76.0037777142857
28.1_76.1,28.117693727272727,76.10475236363636
28.1_76.2,28.100570866666665,76.19686486666666
28.1_76.3,28.0931304,76.30851186666668
28.1_76.4,28.0919584,76.40576485
28.1_76.5,28.100326666666664,76.50222141666667
28.1_76.6,28.103391615384616,76.59956771794872
28.1_76.7,28.095193166666665,76.69626829166667
28.1_76.8,28.10429246551724,76.79491843103447
28.1_76.9,28.1028725,76.89848458064517
28.1_77.0,28.097069205882352,77.00461385294118
28.1_77.1,28.104870012987014,77.09952955844156
28.1_77.2,28.104418746478874,77.20132246478873
28.1_77.3,28.101866901639344,77.30232280327868
28.1_77.4,28.11156533962264,77.40329288679246
28.1_77.5,28.102510431372547,77.49232439215686
28.1_77.6,28.101919281249998,77.59085412499999
28.1_77.7,28.107199451612903,77.70404770967743
28.1_77.8,28.1046112,77.79793673333333
28.1_77.9,28.099385263157895,77.88682057894736
28.1_78.0,28.10110441666667,77.996192
28.1_78.1,28.0914331,78.0970274
28.1_78.2,28.11514475,78.1980315
28.1_78.3,28.099490222222222,78.29940377777777
28.1_78.4,28.084777,78.414254
28.1_78.5,28.1011835,78.49737350000001
28.1_78.6,28.126698833333336,78.61671066666666
28.1_78.7,28.067351000000002,78.70392733333334
28.1_78.8,28.10520766666667,78.81813566666666
28.1_79.0,28.086271999999997,78.98992233333333
28.1_79.1,28.098634,79.12227233333333
28.1_79.2,28.055307,79.200779
28.1_79.4,28.090082,79.379808
28.1_79.5,28.101394,79.48953733333333
28.1_79.6,28.121376,79.591756
28.1_79.7,28.116153,79.716136
28.1_79.8,28.08301,79.754865
28.1_79.9,28.066143500000003,79.86765700000001
28.1_80.0,28.114090500000003,80.0248795
28.2_74.2,28.215587,74.189122
28.2_74.3,28.191538,74.2801065
28.2_74.4,28.204776,74.386664
28.2_74.6,28.210582,74.60767
28.2_74.7,28.213778,74.719277
28.2_74.8,28.1960635,74.79929200000001
28.2_75.1,28.181052,75.078577
28.2_75.2,28.202039,75.171149
28.2_75.3,28.214162666666667,75.313924
28.2_75.5,28.229701,75.502427
28.2_75.6,28.189849,75.59173166666666
28.2_75.7,28.2135768,75.71026
28.2_75.8,28.217512571428568,75.81361028571429
28.2_75.9,28.1936725,75.888768
28.2_76.0,28.20794583333333,75.99433549999999
28.2_76.1,28.203352666666667,76.10285411111111
28.2_76.2,28.209814299999998,76.19730055
28.2_76.3,28.203595592592592,76.29285314814815
28.2_76.4,28.199720967741932,76.40040451612903
28.2_76.5,28.207213952380954,76.50143047619048
28.2_76.6,28.20912646808511,76.59388438297873
28.2_76.7,28.197934285714286,76.70181246938775
28.2_76.8,28.208431044117646,76.80320916176471
28.2_76.9,28.201660529411765,76.90038017647059
28.2_77.0,28.202331096385546,77.00011324096386
28.2_77.1,28.203661563829787,77.10084823404254
28.2_77.2,28.20350172289157,77.19457591566264
28.2_77.3,28.207609012658228,77.30232569620253
28.2_77.4,28.202472924242425,77.40232704545454
28.2_77.5,28.198394953846154,77.49938944615384
28.2_77.6,28.195455809523807,77.59174192857142
28.2_77.7,28.20439195652174,77.69631358695652
28.2_77.8,28.20778315789474,77.80009910526316
28.2_77.9,28.21131924,77.89574327999999
28.2_78.0,28.204556782608694,77.99854134782609
28.2_78.1,28.196756875000002,78.10920924999999
28.2_78.2,28.194781181818186,78.18094627272727
28.2_78.3,28.218469714285714,78.29059357142857
28.2_78.4,28.199232,78.38509675
28.2_78.5,28.205417,78.4975975
28.2_78.6,28.232258666666667,78.59704666666666
28.2_78.7,28.203367,78.722252
28.2_78.8,28.1917098,78.79861639999999
28.2_78.9,28.219213666666665,78.89840600000001
28.2_79.0,28.159236,78.964811
28.2_79.1,28.2003095,79.108846
28.2_79.2,28.190617,79.234595
28.2_79.3,28.203488,79.319161
28.2_79.4,28.2345875,79.3921455
28.2_79.5,28.199598,79.470999
28.2_79.6,28.183221000000003,79.58256750000001
28.2_79.7,28.180854,79.676173
28.2_79.9,28.161404,79.907179
28.2_80.3,28.237716,80.278847
28.3_74.1,28.257085,74.057326
28.3_74.2,28.347989,74.181668
28.3_74.4,28.313281,74.407432
28.3_74.5,28.326104,74.468331
28.3_74.7,28.2864755,74.7074165
28.3_75.2,28.289308,75.212191
28.3_75.3,28.26304,75.348953
28.3_75.5,28.294494,75.51687774999999
28.3_75.6,28.311145999999997,75.60245566666667
28.3_75.7,28.26838975,75.69349425
28.3_75.8,28.30596957142857,75.79938871428571
28.3_75.9,28.295564777777777,75.88838866666667
28.3_76.0,28.3023968125,76.00205
28.3_76.1,28.30473466666667,76.11598933333333
28.3_76.2,28.29270568181818,76.19372140909091
28.3_76.3,28.302498615384614,76.30032146153846
28.3_76.4,28.294562,76.40279017142856
28.3_76.5,28.29853175510204,76.49286757142856
28.3_76.6,28.299746746031747,76.60501658730158
28.3_76.7,28.307922407894736,76.70718313157894
28.3_76.8,28.30059381,76.80277838
28.3_76.9,28.301570313725488,76.89982385294118
28.3_77.0,28.305305897435897,77.00486168376068
28.3_77.1,28.301566231343283,77.09829002985074
28.3_77.2,28.30471294308943,77.2003622195122
28.3_77.3,28.304841141304347,77.29602523913044
28.3_77.4,28.301177204545453,77.39888684090909
28.3_77.5,28.30427385227273,77.49825560227272
28.3_77.6,28.302051911764707,77.599473
28.3_77.7,28.296954,77.69526002222223
28.3_77.8,28.301325875,77.79400352083333
28.3_77.9,28.297994,77.8853732962963
28.3_78.0,28.30399827272727,77.99476772727273
28.3_78.1,28.29464272222222,78.10071777777779
28.3_78.2,28.303889583333333,78.21418191666667
28.3_78.3,28.297993090909088,78.29502618181819
28.3_78.4,28.289695799999997,78.38499399999999
28.3_78.5,28.286729285714284,78.48474728571429
28.3_78.6,28.283871,78.61042725
28.3_78.7,28.281518333333334,78.69363
28.3_78.8,28.317865285714284,78.80041600000001
28.3_78.9,28.3201495,78.9287935
28.3_79.0,28.2824,78.990151
28.3_79.1,28.311813,79.077454
28.3_79.2,28.267139999999998,79.21391349999999
28.3_79.4,28.296324,79.39069749999999
28.3_79.6,28.309582666666667,79.61953633333333
28.3_79.7,28.340348,79.7389
28.3_79.8,28.266431,79.766416
28.3_80.0,28.264909,80.046494
28.3_80.2,28.256004,80.19621
28.4_74.1,28.420557,74.101848
28.4_74.2,28.438538,74.211442
28.4_74.3,28.3794,74.267699
28.4_74.6,28.38646,74.570582
28.4_74.7,28.3754675,74.68330399999999
28.4_74.8,28.385266,74.819795
28.4_74.9,28.406219,74.89584
28.4_75.0,28.423206,74.99060800000001
28.4_75.1,28.376389,75.079219
28.4_75.3,28.440278,75.329167
28.4_75.4,28.36509,75.416584
28.4_75.5,28.399362,75.47672800000001
28.4_75.6,28.405746333333337,75.57568266666668
28.4_75.7,28.408685000000002,75.6885276
28.4_75.8,28.40248025,75.787653625
28.4_75.9,28.393387666666666,75.9066305
28.4_76.0,28.395539166666666,76.01511166666667
28.4_76.1,28.394342714285717,76.09713071428573
28.4_76.2,28.4063318125,76.20906375
28.4_76.3,28.403973249999996,76.29927120833334
28.4_76.4,28.39929431372549,76.40317094117647
28.4_76.5,28.396125579710144,76.50530326086957
28.4_76.6,28.403009731343282,76.59645098507463
28.4_76.7,28.400262770833333,76.69928872916667
28.4_76.8,28.402961445454544,76.80411908181819
28.4_76.9,28.401192350877192,76.90092595614036
28.4_77.0,28.403202476923077,76.99964845384615
28.4_77.1,28.40192637398374,77.09957598373984
28.4_77.2,28.4004171119403,77.19822200746269
28.4_77.3,28.397065443396226,77.29642825471697
28.4_77.4,28.404746915789474,77.39801695789474
28.4_77.5,28.405357011627906,77.49873134883721
28.4_77.6,28.397651773333333,77.59813634666666
28.4_77.7,28.396937783333332,77.69929613333333
28.4_77.8,28.398910529411765,77.79848758823529
28.4_77.9,28.390630945945944,77.89450175675675
28.4_78.0,28.398577142857143,78.00279817857142
28.4_78.1,28.403985304347824,78.1016277826087
28.4_78.2,28.402269076923076,78.20301153846154
28.4_78.3,28.408454999999996,78.2980036
28.4_78.4,28.422082454545453,78.40691309090909
28.4_78.5,28.4015696,78.484896
28.4_78.6,28.3892402,78.59024500000001
28.4_78.7,28.416202,78.67671866666667
28.4_78.8,28.375251,78.7954335
28.4_78.9,28.4426065,78.9150175
28.4_79.0,28.385875499999997,79.04041649999999
28.4_79.1,28.394768,79.0831585
28.4_79.2,28.40807475,79.22875225
28.4_79.3,28.377488999999997,79.337021
28.4_79.4,28.391101,79.425065
28.4_79.5,28.429775,79.50588
28.4_79.7,28.363275,79.692079
28.4_79.8,28.403491,79.800633
28.4_79.9,28.399222,79.943776
28.4_80.0,28.4091175,79.981338
28.5_74.1,28.500541,74.128628
28.5_74.8,28.467262,74.832961
28.5_74.9,28.498148999999998,74.92593133333334
28.5_75.0,28.455916,74.959785
28.5_75.1,28.4942915,75.1005295
28.5_75.2,28.508342250000002,75.19913975
28.5_75.3,28.524326,75.31708
28.5_75.4,28.482037,75.36439949999999
28.5_75.5,28.503457666666666,75.50090066666667
28.5_75.6,28.5044334,75.6058044
28.5_75.7,28.49701616666667,75.691574
28.5_75.8,28.521153714285713,75.80060185714285
28.5_75.9,28.50054129411765,75.89904294117648
28.5_76.0,28.490454,75.9780922
28.5_76.1,28.4903095625,76.1022179375
28.5_76.2,28.503914428571427,76.19520360714286
28.5_76.3,28.50119212121212,76.30807703030302
28.5_76.4,28.499486865384615,76.3982455
28.5_76.5,28.497249444444442,76.50738674603174
28.5_76.6,28.499354425,76.6000643
28.5_76.7,28.503201346938777,76.7078872755102
28.5_76.8,28.50380754961832,76.80096360305343
28.5_76.9,28.498761369426756,76.89772778980891
28.5_77.0,28.50045044871795,77.00139319230769
28.5_77.1,28.500583506756755,77.10007895945945
28.5_77.2,28.50300978125,77.2016359375
28.5_77.3,28.501829129496404,77.29597394244604
28.5_77.4,28.4962790078125,77.3939861171875
28.5_77.5,28.50180460952381,77.49552174285714
28.5_77.6,28.494565411764704,77.60027748039215
28.5_77.7,28.50118944262295,77.6976297704918
28.5_77.8,28.500382000000002,77.79831215151515
28.5_77.9,28.512295137931034,77.90453362068966
28.5_78.0,28.51093290625,77.99284653125
28.5_78.1,28.492031814814816,78.09675133333333
28.5_78.2,28.5006594375,78.19808475
28.5_78.3,28.496709900000003,78.29575170000001
28.5_78.4,28.490229571428568,78.41375085714286
28.5_78.5,28.501896555555554,78.49273222222222
28.5_78.6,28.492347333333335,78.58368866666666
28.5_78.7,28.52255166666667,78.69366333333333
28.5_78.8,28.4710855,78.78806349999999
28.5_78.9,28.511163333333332,78.89578933333333
28.5_79.0,28.492993333333335,79.00183933333334
28.5_79.1,28.512333333333334,79.11617133333333
28.5_79.2,28.5070805,79.182157
28.5_79.4,28.467848,79.449829
28.5_79.5,28.508744,79.46517
28.5_79.6,28.515031750000002,79.5930355
28.5_79.7,28.519858,79.69534599999999
28.5_79.8,28.4543075,79.7683795
28.5_80.0,28.5385815,80.035286
28.6_74.2,28.599884000000003,74.1531415
28.6_74.3,28.617706,74.332868
28.6_74.4,28.621543,74.408404
28.6_74.6,28.6027525,74.5860835
